name,address,website,business group,matched business type,Skill IDs,Skill Names,Skill Source
Skinny's Lounge,"4923, Lankershim Boulevard, Los Angeles, CA",https://skinnyslounge.com/,Food And Beverage Establishments,Bar,,,none
La Paz #2,"1095, Aviation Boulevard",,Food And Beverage Establishments,Restaurant non quick service,,,none
Dandelion Salon,"1093½, Aviation Boulevard",,Food And Beverage Establishments,Flower Shop,,,none
Dolls Kill,"415, North Fairfax Avenue, Los Angeles, CA",https://www.dollskill.com/,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
JOOM Bangkok Cafe,,http://joombangkok.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
El Se-Nudo,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Appliance Repair by Asurion,"10866, West Washington Boulevard, Culver City, CA",https://appliance-repair.asurion.com/california/culver-city,Food And Beverage Establishments,Appliance Repair,,,none
Eat Fantastic,,,Food And Beverage Establishments,Quick Service and Fast Food,,,none
Bowlology,"731, North Douglas Street",,Food And Beverage Establishments,Restaurant non quick service,,,none
Lakers Team Shop,"729, North Douglas Street",,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
Grill by Petros,,,Food And Beverage Establishments,Quick Service and Fast Food,,,none
Wood & Water,,https://www.woodandwaterla.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
Manu Farrarons,"11144, Ventura Blvd, Studio City, CA",https://www.manufarrarons.com/contact-manu-farrarons,Food And Beverage Establishments,Restaurant non quick service,,,none
Liu Roast Fish,"227, West Valley Boulevard, San Gabriel, CA",,Food And Beverage Establishments,Fishmonger,,,none
Maison Margiela,,,Food And Beverage Establishments,Luxury goods,,,none
Nerano,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Country Touch Cafe,"3717, West 190th Street",,Food And Beverage Establishments,Restaurant non quick service,,,none
ABC Liquor,"3709, West 190th Street",,Food And Beverage Establishments,Brewery,,,none
El Otro Amigo,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Happy Feet,,,Food And Beverage Establishments,� Shoe Repair,,,none
Record Recycler,"17312, Crenshaw Boulevard",https://recordrecycler.com/,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
Mother's Dose,"1330, Daily Circle, Glendale, CA",https://mothersdose.com,Food And Beverage Establishments,Baking,,,none
Halftime Barbers,,,Food And Beverage Establishments,Bar,,,none
AM Donut & Yogurt,"305, West Huntington Drive, Monrovia, CA",,Food And Beverage Establishments,Confections,,,none
The Formosa Cafe,"7156, Santa Monica Boulevard",https://theformosacafe.com/,Food And Beverage Establishments,Coffee,,,none
Designs by David,,,Food And Beverage Establishments,Designs by David best matches the business type of Furniture Repair.,,,none
Adam's Music,,,Food And Beverage Establishments,Music Store,,,none
Blue Pooch,,,Food And Beverage Establishments,Pet grooming,,,none
Auto Detail Supplies Outlet,,,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
neat.,,,Food And Beverage Establishments,Cleaning Housekeeping,,,none
F&M Motorsports,,,Food And Beverage Establishments,Trucking and Drivers,,,none
AM Motors,,,Food And Beverage Establishments,Mechanics,,,none
Allan's Pet Center,,,Food And Beverage Establishments,Pet training,,,none
Alium,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Car Wraps,,,Food And Beverage Establishments,Vehicle Wraps best match the business type of Marketing.,,,none
Haytech Inc TV Mounting,"8403, Outland View Drive, Sun Valley, CA",https://haytechinc.com,Food And Beverage Establishments,Electronics and computer Repair,,,none
Charcoal Kitchen,"145, South Verdugo Road, Glendale, CA",https://charcoal-kitchen.com,Food And Beverage Establishments,Catering,,,none
Black Sheep Burgers,"11313, Mississippi Avenue, Los Angeles, CA",https://blacksheepburgers.com/,Food And Beverage Establishments,Butcher,,,none
Kaz The Soba Place,"2047, Sawtelle Boulevard, Los Angeles, CA",https://www.kazsoba.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
Mary and Robb's Westwood Cafe,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Sipp Coffee House,"1427, Westwood Boulevard, Los Angeles, CA",https://sippla.com/,Food And Beverage Establishments,Coffee,,,none
Shaherzad,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Lulu,,,Food And Beverage Establishments,Baking,,,none
Persian Gulf,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Seventy7 Lounge,,,Food And Beverage Establishments,Bar,,,none
Lillie's,,,Food And Beverage Establishments,Restaurant non quick service,,,none
goodboybob,"9355, Culver Boulevard",https://goodboybob.com/,Food And Beverage Establishments,Coffee,,,none
The Jolly Oyster,,,Food And Beverage Establishments,Pizza,,,none
Bang Bang,,,Food And Beverage Establishments,Fast Food and Counter Service,,,none
Go Go Bird,,,Food And Beverage Establishments,Toy and Hobby Shop,,,none
Pizzette,,,Food And Beverage Establishments,Pizza,,,none
WeHo Sausage Company,,,Food And Beverage Establishments,Meat and seafood manager,,,none
Bar Bohemien,,,Food And Beverage Establishments,Bar,,,none
Tommy Bahama,"3208, Sepulveda Boulevard",https://www.tommybahama.com/en/store/Manhattan%20Beach,Food And Beverage Establishments,Restaurant non quick service,,,none
Faherty,"3160, Sepulveda Boulevard",,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
Boa,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Saint & Second,,https://saintandsecond.com,Food And Beverage Establishments,Restaurant non quick service,,,none
Gorjana,,,Food And Beverage Establishments,Jeweler,,,none
Fab Kutz Barber Shop,"Ventura Boulevard, Sherman Oaks, CA",https://www.fabkutz.com,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
Stella Coffee,,,Food And Beverage Establishments,Coffee,,,none
Eros Auto Group,"1827, West Verdugo Avenue, Burbank, CA",https://www.erosauto.com,Food And Beverage Establishments,Car dealership,,,none
CAP Firearms,,,Food And Beverage Establishments,Firearms Store,,,none
S.K. Liquor Mart,,,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
Brooklyn Bar,,,Food And Beverage Establishments,Bar,,,none
Roller Skates of America,,,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
Tom's Junior Burger,"245, East El Segundo Boulevard, Los Angeles, CA",https://tomsjuniorburger.com,Food And Beverage Establishments,Meat and seafood manager,,,none
Iriana's Beauty Salon,,,Food And Beverage Establishments,Flower Shop,,,none
En Sushi,,,Food And Beverage Establishments,Sushi,,,none
California Roll Factory,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Qusqo Bistro,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Snak Run,,,Food And Beverage Establishments,Quick Service and Fast Food,,,none
Dr. G,,,Food And Beverage Establishments,Pharmacy,,,none
Undergrind Raw,,,Food And Beverage Establishments,Coffee,,,none
Fix Auto,,,Food And Beverage Establishments,Auto Repair Shop,,,none
Armstrong Garden Center,,,Food And Beverage Establishments,Flower Shop,,,none
Pier Shop,,,Food And Beverage Establishments,Flower Shop,,,none
Reset,,,Food And Beverage Establishments,Restaurant non quick service,,,none
MB Wine Co,,,Food And Beverage Establishments,Wine sommelier,,,none
El Marlin Seafood Store,"9551, Telegraph Road, Pico Rivera, CA",https://elmarlinseafood.com/,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
Márbiz,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Eco,,,Food And Beverage Establishments,Eco-friendly Restaurant non quick service,,,none
On the Top,,,Food And Beverage Establishments,Hair Salon,,,none
JG Auto Parts,,,Food And Beverage Establishments,Auto Parts Store,,,none
Helena Wirth Cakes,"14042, Burbank Boulevard, Sherman Oaks, CA",https://helenawirthcakes.com,Food And Beverage Establishments,Baking,,,none
Ocho Rios Grill,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Groundwork,,,Food And Beverage Establishments,Construction and Building,,,none
Z Garden,"2350, Pico Boulevard",https://zgardensantamonica.com,Food And Beverage Establishments,Flower Shop,,,none
The Upper West,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Kiff Kafe,"12229, West Pico Boulevard",https://www.kiffkafe.com/,Food And Beverage Establishments,Coffee,,,none
Pakos Dry Cleaners,,,Food And Beverage Establishments,Cleaning Janitorial,,,none
Habayit,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Don Antonio's,,,Food And Beverage Establishments,Restaurant non quick service,,,none
The Manchester,"8522, Lincoln Boulevard, Los Angeles, CA",https://www.themanchester.la/,Food And Beverage Establishments,Restaurant non quick service,,,none
Benny's Tacos & Rotisserie Chicken,"7101, West Manchester Avenue, Los Angeles, CA",https://bennystacos.com/bennys-tacos-westchester/,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Party Mart,"820, N La Brea Ave, Inglewood, CA",http://partymartusa.com,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
Olympic Electric Wholesale,,,Food And Beverage Establishments,Warehouse and Distribution and Logistics,,,none
Mogu Mogu,,,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Pecorino,,,Food And Beverage Establishments,Restaurant non quick service,,,none
A.O.C.,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Brentwood Wines,,,Food And Beverage Establishments,Wine sommelier,,,none
Universal Regalos,,,Food And Beverage Establishments,Gift Shop,,,none
SOS Autocraft,,,Food And Beverage Establishments,Mechanics,,,none
Rex Bakery,"1659, Sawtelle Boulevard, Los Angeles, CA",https://rexbakerylosangeles.cafecityguide.website/,Food And Beverage Establishments,Baking,,,none
Louigi's Italian,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Sawtelle Smoke and Vape,,,Food And Beverage Establishments,Smoke and Vape Shop,,,none
Copy Depot,,,Food And Beverage Establishments,Flower Shop,,,none
Tea Mug Boba,,,Food And Beverage Establishments,Coffee,,,none
Shin-Sen-Gumi,,,Food And Beverage Establishments,Restaurant non quick service,,,none
UCLA Health Thrift Shop,,,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
Horton and Converse,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Bundy's Lock and Safe,,,Food And Beverage Establishments,Security,,,none
Ume Tea,,,Food And Beverage Establishments,Coffee,,,none
Mia's Cafe,,,Food And Beverage Establishments,Coffee,,,none
New Look Tailoring,,,Food And Beverage Establishments,Tailor,,,none
O'Hana,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Il Moro,"11400, West Olympic Boulevard, Los Angeles, CA",https://ilmoro.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
Blis,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Dodgers Clubhouse,,,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
Carlo's Bake Shop,,,Food And Beverage Establishments,Flower Shop,,,none
Patagonia,"1345, 3rd Street Promenade, Santa Monica, CA",https://www.patagonia.com/stores/ca/santa-monica/1345-3rd-street/store_santamonica.html,Food And Beverage Establishments,Pizza,,,none
La Dolce Vida,"1217, Sepulveda Boulevard",,Food And Beverage Establishments,Restaurant non quick service,,,none
Boot Barn,,,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
Asurion Phone & Tech Repair,"12140, Lakewood Blvd, Downey, CA",,Food And Beverage Establishments,Electronics and computer Repair,,,none
35M Pro,"15133, Ventura Boulevard, Sherman Oaks, CA",https://35mpro.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
Le Great Outdoor,"2525, Michigan Avenue, Santa Monica, CA",https://www.legreatoutdoor.com/,Food And Beverage Establishments,Outdoor and Adventure Retail Store,,,none
Discount Window and Door,,,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
Northern Chinese Cuisine,"140, West Valley Boulevard, San Gabriel, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
MidiCi - Wood Fired Pizza,"4429, West El Segundo Boulevard, Hawthorne, CA",https://mymidici.com/stores/california/hawthorne/hawthorne/,Food And Beverage Establishments,Pizza,,,none
H Salt Fish and Chips,,,Food And Beverage Establishments,Meat and seafood manager,,,none
Board House Coffee,,,Food And Beverage Establishments,Coffee,,,none
Hop Li Seafood Restaurant,,,Food And Beverage Establishments,Meat and seafood manager,,,none
Brockton Liquor,,,Food And Beverage Establishments,Food and Beverage,,,none
U-Zen,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Guido's,,,Food And Beverage Establishments,Pasta,,,none
Bundy Beauty Salon,,,Food And Beverage Establishments,Flower Shop,,,none
Object Salon,,,Food And Beverage Establishments,Flower Shop,,,none
Grayhorse Picture Framing,,,Food And Beverage Establishments,Picture Framing,,,none
Hurry Curry of Tokyo,,,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Bubble Boba,,,Food And Beverage Establishments,Quick Service and Fast Food,,,none
Signature Wines and Spirits,,,Food And Beverage Establishments,Wine sommelier,,,none
Bedlam Hills Galleria,"806, North Poinsettia Place, Los Angeles, CA",https://bedlam-hills-galleria.ueniweb.com/?utm_campaign=gmb,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
Burger Bitch,"11326, West Pico Boulevard, Los Angeles, CA",https://www.burgerbitch.net/,Food And Beverage Establishments,Butcher,,,none
Վարթաշեն Նպարատուն,Sherman Way,,Food And Beverage Establishments,Restaurant non quick service,,,none
The Wellesbourne,,,Food And Beverage Establishments,Bar,,,none
Goat Global,,,Food And Beverage Establishments,Food and Beverage,,,none
Diplomat,,,Food And Beverage Establishments,"Diplomat best matches the business type of ""Foreign Embassy.""",,,none
LA Halal Bites,,,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Hardware Plus,,,Food And Beverage Establishments,Electronics and computer Repair,,,none
Ketabsara Persian Bookstore,,,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
KT Salon,,,Food And Beverage Establishments,Flower Shop,,,none
Guiti Art Gallery,,,Food And Beverage Establishments,Art Gallery,,,none
The French Way,,,Food And Beverage Establishments,Restaurant non quick service,,,none
MTB NoHo Storage,,,Food And Beverage Establishments,Property Management,,,none
Il Forno,,,Food And Beverage Establishments,Restaurant non quick service,,,none
